first_name,last_name,name_suffix,npi,address,city,postcode,phone,specialty,record_id
Omar,Patel,,7306031500,116 Church Lane,Newcastle,TS2 4XX,82487276549,cardiovascular medicine,R0000695
Priya,Roberts,,7125413923,136 Victoria Road,Newcastle,TS6 3XX,88473296720,orthopedics,R0004387
Amaar,Sharma, MD,2694940836,203 Church Lane,Durham,TS23 8XX,92062375586,orthopedics,R0004112
Mohammed,Khan,,2672384380,193 Park Avenue,York,TS12 6XX,26274850607,cardiology,R0003752
Priay,Taylor, Dr,0512121549,132 Victoria Rd,Durham,TS27 8XX,3463 648 8881,ortho surgery,R0005459
Jhon,Patel,,6502325611,249 Park Ave,York,TS8 3XX,(0885) 3239083,cardiovascular medicine,R0001227
Rajesh,Jones,,5817806462,104 Station Road,Leeds,TS5 4XX,87150063711,gp,R0001999
F.,Evans, Dr,,9 Park Ave,Middlesbrough,TS29 2XX,(9498) 7968105,ortho surgery,R0000276
Rajesh,Khan,,8450303747,92 High Street,Leeds,TS1 8XX,92773493424,orthopedics,R0005266
David,Williams,,9570968035,99 Victoria Road,Newcastle,TS16 4XX,77709076799,pediatrics,R0006796
Chen,Khan,,6528360903,83 Victoria Road,Durham,TS20 3XX,79629080001,ortho surgery,R0001833
Omar,Evasn, Jr,5379926561,20 Park Avenue,York,TS15 3XX,98669743278,family medicine,R0005946
Grace,Evans,,1792859386,258 Church Lane,Durham,TS12 6XX,48516565777,pediatrics,R0007313
Rajseh,Ali,,6260574292,281 Station Road,Durham,TS8 2XX,17191195772,cardiology,R0005070
Wei,Wilson,,0239983558,22 Park Avenue,Newcastle,TS16 8XX,77636362757,cardiology,R0000682
Aisha,Ahmed, Jr,8091843815,281 Station Road,Leeds,TS28 2XX,90232260545,ortho surgery,R0004899
Grace,Brown, Jr,1558414752,37 Victoria Rd,Newcastle,TS16 7XX,17182570122,cardiology,R0007070
Lucy,Davies,,,159 Victoria Road,Middlesbrough,TS1 4XX,(1666) 4143806,general practice,R0007295
Lucy,Nguyen,,,26 Station Rd,Newcastle,TS22 4XX,(6969) 9899056,paediatrics,R0004331
Chen,Thomas, MD,9808464789,14 Church Lane,Leeds,TS18 4XX,(2704) 6969828,ortho surgery,R0001137
Priya,Patel,,,188 High Street,York,TS29 1XX,97053673400,paediatrics,R0002767
Elena,Nguyen,,1801853102,59 High Street,Durham,TS28 3XX,09637671356,family medicine,R0005025
Wei,Evans,,7997151634,145 Park Avenue,York,TS11 4XX,22104604688,cardiovascular medicine,R0004728
Aisha,Ahmed,,7689863339,33 Church Lane,Middlesbrough,TS3 5XX,06065653051,paediatrics,R0004912
James,Ali,,7005950646,109 Station Road,Middlesbrough,TS1 6XX,63071147969,orthopaedics,R0000942
Elena,Borwn, Dr,8652307973,70 church ln,Newcastle,TS13 7XX,5452 437 6384,paediatrics,R0001036
Rajesh,Sharma,,7012685450,274 Park Avenue,Newcastle,TS13 6XX,29119548220,cardiovascular medicine,R0002884
Omar,Khan,,3315994086,250 Victoria Road,York,TS19 4XX,22708877814,orthopaedics,R0006047
Chen,Sharma,,2362501737,47 Park Avenue,Newcastle,TS4 8XX,84115005589,pediatrics,R0001346
Lucy,Evans,,5597662871,220 Park Avenue,Newcastle,TS22 8XX,78534961308,orthopaedics,R0003877
Sarah,Jones,,2066671342,44 Church Lane,York,TS21 2XX,22285807674,cardiovascular medicine,R0003646
John,Ali,,0403752014,220 Victoria Road,Leeds,TS6 3XX,62803243532,orthopaedics,R0004077
Amara,Patel,,3582726117,49 Station Road,Newcastle,TS9 2XX,13424630706,cardiology,R0005768
Rajesh,Taylor,,,120 Park Avenue,Leeds,TS1 3XX,29294750945,cardiovascular medicine,R0003935
Priya,Ahmed,,7445386904,31 Victoria Road,Durham,TS23 4XX,37443178046,orthopedics,R0002784
David,Nguyen,,6987526750,129 Victoria Road,Newcastle,TS11 4XX,19234269851,ortho surgery,R0000880
S.,Jones, Dr,7567229163,229 High St,Newcastle,TS25 2XX,77592083194,gp,R0002384
Elena,Wilson,,5439474551,265 Station Road,Durham,TS29 6XX,69683888378,paediatrics,R0005111
Elena,Davies,,9186766700,240 High Street,Newcastle,TS13 8XX,93084274339,orthopedics,R0002988
Rajesh,Ahmed,,0594290454,149 Victoria Road,York,TS29 1XX,75227660590,orthopaedics,R0000115
Wei,Nguyen,,9958000546,189 Station Road,Leeds,TS10 6XX,39262457927,ortho surgery,R0005234
Wei,Brown,,2114550817,213 Park Ave,York,TS1 1XX,(3815) 5922641,orthopedics,R0003400
Aisha,Williams, MD,2694700565,215 Church Ln,Durham,TS12 5XX,(4743) 0359179,orthopaedics,R0007466
F.,Smith, Jr,4255530778,198 Park Avenue,Leeds,TS20 8XX,(0569) 5877057,cardiovascular medicine,R0003119
Wei,Williams,,9309094221,234 Victoria Rd,Newcastle,TS22 2XX,5706 278 3240,cardiovascular medicine,R0004590
David,Wilson, MD,1476177486,10 Victoria Rd,Durham,TS29 7XX,31659902563,paediatrics,R0004486
Mohammed,Ahmed,,0298619437,23 Park Avenue,Middlesbrough,TS19 8XX,67632421636,pediatrics,R0005386
Amaar,Roberts, Dr,,23 park ave,York,TS12 6XX,(9822) 4667580,orthopaedics,R0002819
Omar,Wislon,,3713863444,201 Station Road,Durham,TS3 7XX,54794544350,general practice,R0003822
Mohammed,Wilson, Jr,,272 station rd,Middlesbrough,TS11 5XX,60557976840,cardiology,R0004102
Priya,Evans,,,2 high street,York,TS22 7XX,14960964762,paediatrics,R0001710
O.,Jones,,,164 Church Lane,Newcastle,TS15 4XX,31961289508,pediatrics,R0006248
David,Davies,,3665623775,144 Station Road,Middlesbrough,TS2 7XX,64756417477,family medicine,R0006169
Elena,Davies,,1676308381,28 High Street,Durham,TS28 7XX,72961182712,pediatrics,R0000081
Omar,Davies,,5430674700,195 Station Rd,Leeds,TS16 1XX,(1777) 3628060,cardiovascular medicine,R0003802
Grace,Thomas, MD,3944193189,168 Station Rd,York,TS27 6XX,(4519) 5034983,ortho surgery,R0003021
Aisha,Evans,,,42 Church Lane,Middlesbrough,TS5 6XX,31992528649,cardiology,R0001972
John,Nguyen,,3944323132,45 High Street,Leeds,TS2 2XX,70360700180,pediatrics,R0001714
Rajesh,Patel,,1725744994,269 Station Road,Middlesbrough,TS6 5XX,95970350038,paediatrics,R0003536
Wei,Wilsno, Jr,8391970809,111 Park Ave,Leeds,TS27 3XX,1289 951 9580,cardiology,R0003825
Omar,Ahmed,,6392587503,129 Church Lane,Newcastle,TS25 4XX,31411953438,orthopaedics,R0004814
Rajesh,Sharma,,2707199085,180 High Street,Leeds,TS18 2XX,53411998597,orthopaedics,R0005646
Jamse,Sharma, Dr,2905925149,67 Park Avenue,York,TS29 7XX,(2664) 1813270,ortho surgery,R0004787
James,Nguyen,,8419918983,233 Park Avenue,Newcastle,TS18 8XX,13908314493,gp,R0006012
Fatima,Patel,,8618372044,271 Victoria Road,Middlesbrough,TS27 2XX,97393601322,pediatrics,R0001946
Chen,Sharma,,9475607426,81 Park Avenue,Durham,TS27 3XX,15336044068,ortho surgery,R0004629
Priya,Khan,,1775005875,224 Church Lane,Durham,TS7 1XX,31284472755,cardiology,R0004395
Rajesh,Khan,,8450303747,32 Victoria Road,Durham,TS14 3XX,3433 493 1436,orthopedics,R0005267
Elena,Brown, MD,4483650285,206 church ln,York,TS21 5XX,3551 420 9382,pediatrics,R0007285
Rajesh,Ahmde, Dr,9810907783,84 station rd,Leeds,TS5 2XX,29456194522,orthopedics,R0003488
M.,Roberts, Jr,6960577318,216 Victoria Rd,Newcastle,TS20 7XX,47471224817,orthopaedics,R0001610
Mohammed,Ahmed,,2306546405,195 Church Lane,Durham,TS7 3XX,25000863279,paediatrics,R0007007
M.,Jones,,,262 Victoria Road,Durham,TS22 8XX,9503 611 3939,family medicine,R0001251
Amraa,Evans, Jr,6767889540,166 Park Avenue,Durham,TS9 1XX,8179 926 9720,orthopedics,R0003833
J.,Wilson,,8432329939,147 church ln,Middlesbrough,TS11 5XX,(1214) 2254263,orthopaedics,R0000694
John,Patel,,7431142850,227 Victoria Road,Leeds,TS18 7XX,64025901379,cardiology,R0003070
Fatima,Roberts,,4787422044,122 Station Road,Durham,TS10 4XX,73024801209,pediatrics,R0005602
James,Roberts,,0895092493,286 High Street,Newcastle,TS26 3XX,39932754050,ortho surgery,R0007327
Priya,Daives,,,20 Victoria Rd,Leeds,TS5 3XX,(4204) 4382805,family medicine,R0002867
Mohammed,Brown,,0229426289,267 High Street,York,TS8 7XX,14341126996,cardiology,R0005784
Omar,Nguyen,,5404030353,212 station rd,Durham,TS29 3XX,10340464046,paediatrics,R0005825
Rajesh,Patel, MD,0853215494,26 church lane,Newcastle,TS28 4XX,2324 140 9089,paediatrics,R0003375
James,Smith,,0794878715,57 Church Lane,Durham,TS24 1XX,68148018179,orthopaedics,R0000665
Priya,Brown,,8998943311,282 Victoria Road,Middlesbrough,TS18 2XX,64137822740,general practice,R0002194
Aisha,Ahmed,,6462111841,7 Station Road,Durham,TS11 7XX,00770625709,paediatrics,R0007120
Priya,Evans,,0090643931,6 Station Road,Leeds,TS23 6XX,08843453439,cardiology,R0006129
Amara,Brown,,0744531258,132 Church Lane,Leeds,TS8 4XX,94249678012,paediatrics,R0006388
Grace,Jones, MD,,108 Church Lane,Newcastle,TS9 4XX,5951 763 7181,family medicine,R0005925
James,Williams,,4675137655,103 Church Lane,Newcastle,TS18 5XX,34787670226,cardiovascular medicine,R0001017
Priya,Thomas,,7282916014,54 High Street,York,TS7 1XX,99913334542,ortho surgery,R0000557
G.,Ali, Jr,5828163474,84 victoria rd,York,TS15 3XX,(6274) 5507971,paediatrics,R0004945
Lucy,Roberts,,9833596678,6 Church Lane,Durham,TS17 6XX,77585323894,cardiology,R0004685
S.,Wilson, Jr,,82 Victoria Road,Durham,TS5 7XX,(9255) 7703932,orthopedics,R0001207
Amara,Smith,,2681478448,123 Victoria Road,Durham,TS20 6XX,65187350748,pediatrics,R0004333
Grace,Ahmed,,3125250357,82 Victoria Road,Middlesbrough,TS9 6XX,05257147732,family medicine,R0004536
Grace,Ali,,,127 Church Lane,Durham,TS7 3XX,(2045) 7733091,cardiovascular medicine,R0005832
Fatima,Smith,,1615871173,63 Church Lane,York,TS17 4XX,00028940083,cardiovascular medicine,R0001510
Chen,Sharma,,4811699946,49 Victoria Road,Middlesbrough,TS26 7XX,04474944284,pediatrics,R0004871
Wei,Roberts,,2282633907,195 High Street,Newcastle,TS22 5XX,60375172662,orthopedics,R0003829
Jmaes,Brown,,4367533473,60 park ave,Leeds,TS16 3XX,0474 700 9536,cardiovascular medicine,R0003732
Rajesh,Khan,,2465300498,16 Church Lane,Leeds,TS11 4XX,65469408850,ortho surgery,R0004886
Elena,Thomas, Dr,4883744204,55 park ave,Newcastle,TS12 2XX,42969340133,gp,R0003211
Elena,Williams,,7223424821,112 Park Avenue,Leeds,TS21 8XX,55610148683,gp,R0003630
E.,Wilson,,,169 victoria road,Newcastle,TS2 3XX,5371 822 3922,cardiovascular medicine,R0005117
Omar,Brown,,2247067264,112 High Street,Durham,TS21 6XX,04164680259,cardiology,R0005119
Grace,Patel,,0646805845,23 Church Lane,Newcastle,TS2 8XX,88453285717,paediatrics,R0000266
Aisha,Thomas,,6365239547,150 Station Road,Leeds,TS29 7XX,49360612824,ortho surgery,R0001140
Grace,Evans,,8600054002,38 Church Lane,Newcastle,TS24 4XX,27934118213,pediatrics,R0003162
Elena,Smith, Dr,8605271561,15 High Street,Newcastle,TS4 8XX,(2769) 4844880,pediatrics,R0005321
Rajesh,Patel,,9996721639,71 Park Avenue,Leeds,TS6 2XX,88662284698,orthopaedics,R0006897
Amara,Roberts, Dr,4863519396,93 Station Road,York,TS4 5XX,06112089972,cardiology,R0001909
Lucy,Davies,,5625895322,295 Station Road,York,TS13 8XX,69902068962,orthopaedics,R0007113
E.,Evans, Jr,,51 Church Lane,Leeds,TS17 5XX,84604361115,orthopedics,R0006405
David,Smith,,0531187680,150 Park Avenue,Durham,TS6 5XX,76267055300,cardiovascular medicine,R0000656
Jhon,Ali, MD,0202115150,231 Park Ave,Durham,TS24 3XX,3488 592 5106,gp,R0005303
Priya,Wilson,,7852969731,66 Park Avenue,Middlesbrough,TS24 1XX,24923319437,orthopedics,R0006193
Priya,Jones,,2948559622,149 Park Ave,Middlesbrough,TS5 1XX,74076718155,orthopedics,R0000998
Rajesh,Taylor,,3974162369,289 Station Road,Middlesbrough,TS13 6XX,69277892343,cardiology,R0002834
L.,Davies, MD,2884693102,77 high st,Durham,TS27 5XX,9695 387 3403,gp,R0006381
Elena,Davies,,7634073542,39 High Street,Newcastle,TS4 8XX,10998741557,cardiology,R0001237
Priya,Thomas,,6048256727,76 High Street,Durham,TS1 1XX,07869698655,paediatrics,R0006251
Priya,Evans,,6599470542,40 Station Road,Middlesbrough,TS15 5XX,14348462943,cardiology,R0004863
Rajesh,Khan,,5821400783,232 High Street,Newcastle,TS27 4XX,96672811127,ortho surgery,R0005728
Lucy,Wilson,,3455352958,193 Station Road,Leeds,TS9 5XX,65858037375,family medicine,R0002186
Priya,Smith, Jr,9227659092,289 park ave,Leeds,TS9 3XX,(5816) 8790345,cardiovascular medicine,R0001134
Mohammed,Davies,,8896461851,111 Church Lane,Leeds,TS11 1XX,03392398000,family medicine,R0001303
James,Ahmed,,7244811218,135 Station Road,Leeds,TS8 7XX,64706331068,ortho surgery,R0001627
A.,Khan, Jr,2507293796,252 Park Avenue,Durham,TS11 4XX,64184772897,paediatrics,R0004828
Sarah,Evans,,5932079638,209 Station Road,Durham,TS18 7XX,93017318617,paediatrics,R0001522
R.,Ahmed,,1006487113,144 Victoria Rd,Middlesbrough,TS6 1XX,4964 135 2792,paediatrics,R0000358
Mohammed,Ali,,5223526461,34 Park Avenue,Newcastle,TS4 3XX,66656607404,pediatrics,R0000138
Mohammed,Khan,,6886746155,24 High Street,York,TS21 3XX,52213896664,family medicine,R0000299
Grace,Khan, MD,9883712103,154 Victoria Rd,Newcastle,TS22 2XX,0255 112 4240,orthopedics,R0001556
Priya,Davies,,4177023708,42 Station Road,Middlesbrough,TS26 1XX,19546660528,orthopaedics,R0000382
O.,Roberts,,4444911334,136 Victoria Road,York,TS8 3XX,10278692679,orthopedics,R0005180
Mohammed,Taylor,,5219376462,234 Station Rd,Durham,TS23 6XX,(6830) 2652791,paediatrics,R0004288
James,Ali, MD,0785530664,230 Park Avenue,Leeds,TS13 3XX,87257034529,general practice,R0005970
Wei,Nguyen,,4188939638,260 Church Lane,Leeds,TS22 2XX,2456 855 6593,gp,R0005669
Priya,Taylor,,7000313273,248 Victoria Road,Middlesbrough,TS6 7XX,13682204222,ortho surgery,R0004392
Wei,Patel,,9113896570,30 Church Lane,Middlesbrough,TS22 4XX,96703486461,cardiovascular medicine,R0006067
Chen,Davies, Jr,8048028931,91 High St,Middlesbrough,TS11 5XX,8501 818 7155,paediatrics,R0005163
Wei,Taylor,,2580158669,18 Church Lane,Leeds,TS16 7XX,59367419156,cardiology,R0006992
Sarah,Khan,,,65 Station Road,Newcastle,TS5 7XX,63397057366,pediatrics,R0002721
Lucy,Ali,,8582883061,195 High Street,Newcastle,TS17 6XX,89913702531,gp,R0001932
John,Jones,,4118231307,236 Station Road,Newcastle,TS22 7XX,39511986361,paediatrics,R0004556
Chen,Jones, Jr,5433674022,86 Station Rd,Durham,TS19 8XX,6299 717 5740,cardiovascular medicine,R0006749
Grace,Sharma, MD,4542527910,263 High St,York,TS5 5XX,3974 550 5810,cardiology,R0006786
Aisha,Williams,,6222871577,205 Victoria Road,Durham,TS27 7XX,51940402779,pediatrics,R0006116
Aisha,Sharma,,5528185327,103 Church Lane,York,TS11 3XX,29811832282,gp,R0003807
Amara,Thomas,,4297668916,217 Victoria Road,Middlesbrough,TS25 5XX,06399283284,cardiovascular medicine,R0006415
James,Nguyen, Dr,2717044666,155 Victoria Road,Newcastle,TS6 4XX,(0770) 5893438,orthopedics,R0006518
Grace,Williams,,3133292153,11 Church Lane,Durham,TS3 5XX,00013991965,gp,R0000796
Lucy,Davies,,0420912346,239 Station Road,Durham,TS5 8XX,8507 762 4463,orthopedics,R0002416
Rajesh,Patel,,9626351511,32 Church Lane,York,TS9 1XX,49709450373,general practice,R0000785
David,Khan,,9124347547,280 Park Avenue,Durham,TS14 5XX,24108824950,family medicine,R0003158
Rajesh,Williams,,0494627767,289 Church Lane,Leeds,TS22 7XX,82605539802,general practice,R0000123
Rajesh,Brown,,6011500672,251 Park Avenue,Middlesbrough,TS12 3XX,38062427003,cardiovascular medicine,R0002172
Amara,Patel,,0703200127,145 High Street,Newcastle,TS3 2XX,69164787032,gp,R0005411
Lcuy,Khan, Jr,,109 Victoria Road,Durham,TS4 8XX,1579 594 0190,ortho surgery,R0005364
Wei,Williams,,9808018131,244 Church Ln,Middlesbrough,TS9 3XX,64144353372,gp,R0000910
Priya,Patel,,4643467500,125 Station Road,Leeds,TS16 6XX,24243063761,cardiovascular medicine,R0002309
James,Brown,,,249 Park Ave,Middlesbrough,TS23 5XX,(1512) 0836085,paediatrics,R0007026
M.,Sharma, Dr,,243 Station Rd,Middlesbrough,TS27 7XX,2047 675 9189,general practice,R0003634
J.,Taylor,,8941769509,128 park ave,Newcastle,TS4 4XX,42810291513,gp,R0001257
Wei,Williams,,6368395802,288 church lane,Newcastle,TS22 2XX,(7372) 9744027,orthopedics,R0001178
John,Wilson,,8292892682,243 Church Lane,Newcastle,TS19 7XX,25824587496,orthopaedics,R0003650
Amara,Evans,,,225 Station Road,York,TS3 3XX,(5496) 4467255,orthopaedics,R0000442
John,Ali, Jr,,291 Victoria Rd,Durham,TS21 3XX,(9678) 9692646,pediatrics,R0005752
Priya,Davies,,8085606437,210 Station Road,Middlesbrough,TS15 6XX,19694115577,ortho surgery,R0001399
Grace,Wilson,,6677644246,66 Park Avenue,Durham,TS11 6XX,43126202911,orthopaedics,R0001457
James,Sharma,,9531854796,207 Church Lane,Durham,TS25 3XX,65225123133,cardiology,R0004615
John,Williams,,2316133990,113 High Street,Durham,TS9 6XX,91902585127,cardiovascular medicine,R0001054
David,Wilson,,6199051386,54 Station Road,Middlesbrough,TS25 3XX,62737069446,ortho surgery,R0003275
Sarah,Sharma,,5551046024,245 High Street,Newcastle,TS28 5XX,28451395040,family medicine,R0006223
Mhoammed,Wilson,,7815478375,121 station rd,Middlesbrough,TS13 2XX,43533841721,family medicine,R0003699
Fatima,Jones,,9323337752,158 Station Road,Durham,TS22 4XX,24508728758,orthopedics,R0003759
Elena,Davies,,4960813429,151 Victoria Road,Middlesbrough,TS10 3XX,65605227104,paediatrics,R0000929
Chen,Smith,,5191153827,219 Station Road,York,TS29 5XX,19943750302,orthopedics,R0005304
Wei,Roberts,,9221736652,266 Station Road,York,TS3 4XX,74385709786,cardiovascular medicine,R0001829
David,Taylor,,6320928274,144 Station Road,York,TS20 2XX,86247270717,pediatrics,R0006362
David,Davies,,5698230566,57 High Street,Durham,TS7 7XX,27123555790,orthopaedics,R0006882
Wei,Sharma,,6118952719,41 High Street,York,TS11 7XX,97120120282,gp,R0006041
J.,Roberts, MD,,148 church lane,Durham,TS29 1XX,81941087498,paediatrics,R0004977
Fatima,Taylor,,2296110270,40 Station Road,Middlesbrough,TS19 7XX,59673860082,family medicine,R0002011
John,Jones,,4146903398,163 Victoria Road,Newcastle,TS5 2XX,36387725267,cardiology,R0005686
James,Thomas,,2981546516,81 Church Lane,Leeds,TS14 8XX,93771544797,pediatrics,R0006112
Amara,Jones,,4201724665,171 Station Road,Leeds,TS13 8XX,36326032141,cardiology,R0007200
Wei,Roberts,,3457191629,204 Church Lane,Newcastle,TS28 3XX,21701964188,orthopedics,R0002606
Sarah,Nguyen,,9011172520,183 High Street,Newcastle,TS17 6XX,14676563627,family medicine,R0003264
Wei,Nguyen,,4188939638,260 Church Lane,Leeds,TS22 2XX,24568556593,general practice,R0005668
Chen,Nguyen,,1252154220,74 Victoria Road,Leeds,TS22 4XX,90174221866,cardiovascular medicine,R0006787
Grace,Wliliams, Jr,7545501244,141 park ave,Durham,TS14 7XX,5075 655 0573,orthopaedics,R0000006
Amara,Khan,,5065845082,266 Park Avenue,Leeds,TS11 3XX,87737472590,paediatrics,R0002980
Sarah,Thomas,,1301644218,118 Park Avenue,York,TS1 8XX,41190352160,gp,R0003361
Rajesh,Ahmed, Dr,9649776097,123 High Street,Leeds,TS10 3XX,6526 219 3277,cardiology,R0001943
Wei,Davies, Jr,9643314443,293 Victoria Road,Leeds,TS24 7XX,7297 016 4565,gp,R0007236
Aisha,Tohmas, MD,5189796445,158 High St,Durham,TS2 7XX,(7837) 2832041,orthopaedics,R0006907
Priya,Smith,,9550973975,172 High Street,Middlesbrough,TS9 3XX,61205686161,orthopedics,R0006348
Grace,Sharma,,9989554555,86 Station Road,Durham,TS10 1XX,92561246999,ortho surgery,R0005761
David,Ngueyn, Dr,,204 Church Ln,Leeds,TS5 7XX,35050589857,cardiovascular medicine,R0004800
Elena,Brown,,6084619619,128 Church Lane,Durham,TS23 4XX,34860949070,pediatrics,R0006903
A.,Patel,,3594957072,206 church ln,Leeds,TS16 5XX,3064 863 0577,paediatrics,R0003134
Chen,Roberts,,4554125202,280 Victoria Road,Newcastle,TS2 3XX,84266637239,general practice,R0004764
Sarah,Jones,,6746175483,14 Church Lane,Newcastle,TS5 5XX,57931317573,cardiovascular medicine,R0002242
Mohammed,Sharma, MD,5446970308,178 Park Ave,Leeds,TS17 8XX,25331777117,orthopaedics,R0001474
John,Patel, Dr,,184 Park Avenue,Newcastle,TS5 5XX,(4792) 7908017,general practice,R0005561
M.,Williams, Dr,,121 Park Ave,Newcastle,TS18 5XX,46300764742,ortho surgery,R0001889
Amraa,Roberts, Jr,1279852482,152 Victoria Road,Leeds,TS15 5XX,(2130) 6243293,cardiovascular medicine,R0003435
David,Taylor,,1142321915,32 Victoria Road,Leeds,TS10 5XX,06176331090,orthopedics,R0004661
Aisha,Davies,,3807370916,125 Station Road,Newcastle,TS25 7XX,31026309842,pediatrics,R0003705
Lucy,Roberts,,8693705294,277 Station Road,York,TS3 2XX,46506080058,ortho surgery,R0002021
Lucy,Khan, Jr,,59 High St,Newcastle,TS15 3XX,18456730529,general practice,R0004020
Lucy,Evans,,0771236420,3 Victoria Road,Leeds,TS23 3XX,98217254410,general practice,R0005904
Aisha,Khan,,3898358486,186 High Street,Leeds,TS17 5XX,82797495471,gp,R0005345
Amara,Roberts,,6722880043,284 Victoria Road,York,TS4 4XX,17653622516,paediatrics,R0005773
Mohammed,Taylor, MD,4361627948,150 station rd,Newcastle,TS16 5XX,16751668922,paediatrics,R0002658
Rajesh,Khan,,2324879830,276 High Street,Durham,TS10 6XX,48592751231,cardiovascular medicine,R0001130
Grcae,Patel,,3455156333,79 Station Road,Durham,TS11 2XX,05485407319,orthopaedics,R0006816
Grace,Wilson,,5256439473,1 Church Lane,York,TS10 8XX,04611311198,cardiovascular medicine,R0006794
Mohammed,Ali,,6199248485,14 Park Avenue,Newcastle,TS21 1XX,70309638027,cardiovascular medicine,R0004595
Omar,Jones,,0565205109,27 Church Lane,Newcastle,TS24 1XX,71552476512,cardiology,R0006953
Chne,Roberts,,2513228783,239 Station Road,Newcastle,TS2 6XX,6392 333 3494,gp,R0004144
Chen,Nguyen,,4129607134,278 church lane,Durham,TS10 8XX,07689836142,orthopedics,R0001236
L.,Ahmed,,8795588910,59 High Street,Durham,TS23 7XX,37716239277,gp,R0007503
Omar,Smith,,,264 victoria road,York,TS27 6XX,9328 969 8273,orthopaedics,R0006743
Aisha,Ngyuen, MD,5065825866,27 victoria road,York,TS6 8XX,(1577) 7410396,paediatrics,R0002282
G.,Thomas,,,49 church ln,Durham,TS15 7XX,02520718358,pediatrics,R0006072
