cluster,first_name,last_name,name_suffix,npi,address,city,postcode,phone,specialty,record_id,members
5398,Grace,Ahmed,,4397870243,238 Victoria Road,York,TS7 5XX,31997382881,orthopedics,R0001988,2
5399,John,Brown, Jr,7590570830,281 Station Rd,Newcastle,TS28 2XX,(3805) 5339367,cardiology,R0003666,2
5400,Lucy,Nguyen,,4251864575,254 Victoria Road,Newcastle,TS28 5XX,73048151417,cardiovascular medicine,R0000305,2
5401,Wei,Nguyen,,5316567067,46 Station Road,Leeds,TS18 4XX,90186801888,cardiovascular medicine,R0002335,1
5402,Omar,Nguyen,,3923928898,267 Victoria Road,Leeds,TS17 5XX,23800478681,general practice,R0004790,1
5403,Omar,Williams,,1554466163,129 Victoria Road,York,TS7 2XX,97251888414,paediatrics,R0002356,1
5404,David,Jones,,9899257819,267 Park Avenue,York,TS22 3XX,31335423578,orthopedics,R0003702,1
5405,Lucy,Sharma,,4840125438,171 Church Lane,York,TS8 4XX,69800820697,orthopedics,R0003804,1
5406,John,Roberts,,3180110529,6 Station Rd,Middlesbrough,TS24 8XX,4102 782 9897,pediatrics,R0001928,3
5408,Sarah,Thomas, Jr,1177290125,140 Church Lane,Leeds,TS7 5XX,4808 846 7850,cardiology,R0003428,3
5409,Sarah,Khan,,7263588079,38 Park Avenue,Middlesbrough,TS20 6XX,64564773674,ortho surgery,R0000748,2
5410,Priya,Roberts,,6794849620,16 Victoria Road,Leeds,TS26 2XX,41154233272,orthopaedics,R0003638,1
5411,Rajesh,Sharma,,1687364954,197 Victoria Road,Middlesbrough,TS8 2XX,66790232021,ortho surgery,R0005456,1
5412,David,Roberts,,2385636494,294 High Street,Durham,TS28 8XX,19386936617,cardiology,R0001266,1
5413,Mohammed,Talyor,,7945303168,213 church lane,Newcastle,TS11 6XX,1736 167 9145,paediatrics,R0005939,2
5414,Wei,Nguyen,,2199133193,284 Victoria Road,Middlesbrough,TS12 5XX,(1543) 3320569,orthopaedics,R0006637,2
5416,Omar,Brown,,4527476695,10 station rd,Durham,TS21 4XX,39206078729,gp,R0002135,2
5417,Rajesh,Sharma, Jr,5506219601,78 High Street,York,TS20 6XX,0218 172 8335,paediatrics,R0005067,2
5418,Grace,Smith,,9523500494,243 Victoria Road,Durham,TS25 2XX,98802566902,cardiology,R0004109,1
5419,O.,Patel, MD,4267329883,43 High St,Durham,TS7 2XX,71823666563,orthopedics,R0004970,2
5420,John,Patel,,8121014021,278 Park Avenue,Durham,TS7 7XX,01492926353,pediatrics,R0004904,2
5421,John,Wilson,,8577017127,14 Station Road,Middlesbrough,TS1 4XX,67967233092,family medicine,R0000514,1
5422,Sarah,Wilson,,1877367655,284 Church Lane,York,TS27 2XX,58219730473,cardiovascular medicine,R0006710,2
5425,Sraah,Thomas, MD,3240432233,128 Victoria Rd,Middlesbrough,TS28 4XX,21572344947,paediatrics,R0007472,3
5427,James,Brown,,0752351339,25 high st,Middlesbrough,TS26 6XX,(3076) 9095573,paediatrics,R0006507,4
5429,Sarah,Williams,,3727582414,81 Park Avenue,York,TS6 6XX,55037302621,paediatrics,R0006104,1
5430,Lucy,Ali, MD,1418520788,298 Victoria Rd,Newcastle,TS23 7XX,94781631118,family medicine,R0000459,2
5431,John,Taylor,,5938230356,108 Church Lane,Leeds,TS7 8XX,33968347974,paediatrics,R0002053,2
5432,Priya,Wilson,,2304145923,26 Victoria Road,Newcastle,TS12 3XX,77761203827,pediatrics,R0002429,2
5434,James,Smith, MD,0697953826,54 high st,Durham,TS8 2XX,(7964) 7974545,orthopedics,R0006412,2
5435,Amara,Davies,,7025530967,299 Church Ln,York,TS13 4XX,(6976) 0593531,paediatrics,R0001108,2
5437,Omar,Brown,,7121808897,295 Church Lane,Newcastle,TS29 8XX,77684582715,orthopedics,R0001713,1
5439,Elena,Smith,,8702973731,78 Church Lane,Leeds,TS29 5XX,28879536198,pediatrics,R0006040,1
5440,John,Taylor,,7326765066,290 Church Lane,Leeds,TS29 4XX,27456311954,cardiology,R0000714,2
5441,Rajesh,Roberts,,0788177076,88 Victoria Road,Middlesbrough,TS29 5XX,23793961580,pediatrics,R0000552,1
5442,Grace,Nguyen,,6532584140,29 Victoria Road,York,TS7 5XX,55598229605,pediatrics,R0001439,1
5443,Omar,Nguyen,,4387237596,222 Victoria Road,Leeds,TS23 2XX,74581254540,gp,R0002270,1
5445,James,Thomas,,1098408989,23 High Street,Newcastle,TS14 3XX,69739218714,orthopedics,R0007162,1
5446,Lucy,Taylor,,9555895500,67 Park Avenue,Leeds,TS13 6XX,23075151722,ortho surgery,R0001924,2
5447,Chen,Ali,,6662800688,134 Park Avenue,Leeds,TS11 4XX,24139712226,gp,R0000634,1
5448,Rajesh,Smith,,4525628490,279 Station Road,Durham,TS26 2XX,91434977294,cardiovascular medicine,R0000315,2
5449,Fatima,Roberts,,1198222477,41 Victoria Road,Newcastle,TS3 6XX,58788806940,cardiology,R0007046,1
5450,David,Jones,,1068287725,162 Church Lane,York,TS22 5XX,57266173662,cardiovascular medicine,R0005423,3
5451,Lucy,Ngyuen,,2176351772,151 Church Ln,Leeds,TS1 2XX,9410 393 9477,cardiovascular medicine,R0000429,3
5452,James,Jones,,8066123452,233 Station Road,Durham,TS26 6XX,95039628330,general practice,R0006583,2
5453,Priya,Smith,,9554465166,262 High Street,Leeds,TS23 5XX,10549592415,orthopedics,R0000105,1
5454,Elena,Khan, Dr,,297 Park Avenue,Newcastle,TS6 1XX,0641 340 5060,cardiology,R0003041,1
5455,Rajesh,Davies,,1844752418,84 Station Road,Leeds,TS6 3XX,10637252295,orthopedics,R0004237,2
5456,David,Roberts,,6224054158,246 Victoria Road,York,TS3 7XX,57022767331,cardiology,R0002168,2
5457,Priya,Evans,,3163952962,2 High Street,York,TS22 7XX,14960964762,paediatrics,R0001709,2
5459,John,Taylor,,4718636933,257 Victoria Road,Leeds,TS25 8XX,50020764815,family medicine,R0002241,1
5460,Fatima,Patel,,6407851355,224 Church Lane,Leeds,TS24 1XX,94806994386,paediatrics,R0003173,2
5462,Mohammed,Patle,,2828061397,90 church ln,Durham,TS20 7XX,5509 521 6788,family medicine,R0001951,3
5463,Wei,Wilson,,0354868532,110 Park Avenue,Newcastle,TS29 2XX,46937813489,general practice,R0004044,1
5466,Grace,Ali, Jr,4975186719,237 Station Road,York,TS7 2XX,15645669190,cardiology,R0004337,1
5468,Rajesh,Taylor,,3516128739,258 Church Lane,Middlesbrough,TS28 3XX,31214552029,pediatrics,R0006429,2
5469,Sarah,Khan,,0500384316,65 Station Road,Newcastle,TS5 7XX,63397057366,pediatrics,R0002720,2
5470,Mohammed,Jones, Jr,0153397196,78 church lane,Leeds,TS24 4XX,74670172730,pediatrics,R0005206,2
5471,John,Davies,,7066195746,201 Victoria Road,Middlesbrough,TS21 7XX,58383510735,cardiology,R0006841,2
5472,Omar,Davies,,3354345263,196 Station Road,York,TS3 5XX,79255768813,orthopaedics,R0000591,2
5473,R.,Jones,,7303779955,220 park avenue,York,TS21 7XX,(3717) 8238651,general practice,R0005629,1
5474,Chen,Ali,,2804476313,264 Station Rd,Durham,TS3 4XX,(6672) 5049864,orthopaedics,R0002937,2
5477,John,Patel,,2982086706,172 Station Road,York,TS23 4XX,77238751088,cardiovascular medicine,R0006324,2
5478,Rajesh,Ahemd,,1233475817,240 Station Road,Newcastle,TS10 2XX,(5830) 2495722,cardiology,R0006266,1
5479,David,Ahmed,,8807215035,48 Station Road,York,TS14 7XX,10527059038,paediatrics,R0000213,2
5480,Chen,Taylor,,0079294059,152 Station Road,Newcastle,TS19 4XX,64083570735,cardiology,R0000778,1
5483,John,Jones,,4323031500,113 Church Lane,Leeds,TS26 3XX,32871211284,orthopaedics,R0002043,1
5486,Amara,Wilson, MD,,170 High St,Middlesbrough,TS18 5XX,(8176) 6650831,pediatrics,R0001567,1
5487,Eelna,Williams, Dr,8032219343,72 Victoria Road,Leeds,TS10 3XX,30602227593,pediatrics,R0000166,2
5488,Grace,Ali,,2882242177,140 Park Ave,Durham,TS6 5XX,5981 597 4604,orthopedics,R0004703,3
5489,Elnea,Ahmed, Dr,7582346859,115 Church Ln,York,TS21 2XX,13043695966,general practice,R0003567,2
5490,Grace,Ali,,3532704741,123 High Street,Leeds,TS24 3XX,38594567549,general practice,R0007074,1
5491,Chen,Davies,,6593443606,261 Victoria Road,Leeds,TS7 7XX,28694891242,orthopedics,R0007133,2
5492,Rajesh,Taylor,,4600432321,67 Station Road,Newcastle,TS4 8XX,61724007549,gp,R0005439,1
5493,Fatima,Thomas,,5507334043,148 Station Road,Leeds,TS1 8XX,28848218669,cardiology,R0002013,1
5494,Lucy,Nguyen, Dr,5561726377,25 Station Rd,Durham,TS15 3XX,5909 856 3158,ortho surgery,R0000274,2
5495,Wei,Sharma, Dr,6480317226,4 High Street,Newcastle,TS1 3XX,50095033052,pediatrics,R0003861,2
5496,Priya,Nguyen,,6220732994,104 Church Lane,Newcastle,TS18 3XX,71545708325,ortho surgery,R0004166,2
5497,Wei,Evans,,3007442284,60 Victoria Road,York,TS4 4XX,80253687380,paediatrics,R0005987,1
5498,David,Taylor,,9036215140,232 High Street,Durham,TS6 1XX,05556678208,general practice,R0003788,1
5499,C.,Taylor,,2629865100,247 High Street,York,TS9 3XX,1790 784 5862,paediatrics,R0005184,2
5500,Omar,Williams,,9197263712,230 Station Road,Middlesbrough,TS10 5XX,65129214038,general practice,R0000393,2
5501,Grace,Ahmed,,0374523100,94 Park Avenue,Middlesbrough,TS17 8XX,65148387210,general practice,R0000583,2
5502,S.,Patel, Dr,3812141883,87 High St,York,TS1 1XX,4046 396 1992,orthopaedics,R0007382,3
5503,Aisha,Taylor,,4564294996,5 Station Road,Newcastle,TS20 7XX,96858690239,family medicine,R0007477,3
5504,James,Jones, MD,,164 Victoria Road,Durham,TS21 3XX,40296249482,pediatrics,R0006956,1
5505,David,Khan,,3682399554,2 Victoria Road,York,TS12 4XX,82044054630,orthopedics,R0006191,2
5508,Fatima,Ali,,7495424019,139 High Street,York,TS3 5XX,94107138588,family medicine,R0001763,1
5509,Elena,Smith,,4769355007,293 Station Road,Durham,TS28 2XX,72713440808,cardiology,R0001875,1
5510,Rajesh,Smith,,4959729707,280 high st,Newcastle,TS27 2XX,83412124469,paediatrics,R0005357,2
5511,Chen,Ali,,9289568779,256 Victoria Road,Newcastle,TS27 5XX,55366283486,pediatrics,R0003964,2
5513,Sarah,Brown,,6100139959,280 High Street,York,TS13 1XX,54744240532,family medicine,R0002252,2
5515,Amara,Brwon,,6601349860,153 High St,York,TS18 6XX,18450852330,orthopedics,R0000527,3
5517,A.,Wilson,,6152867760,161 station road,Newcastle,TS21 8XX,(0160) 0369947,pediatrics,R0004475,2
5519,James,Wilson,,8432329939,114 park ave,Middlesbrough,TS18 7XX,3842 714 7721,orthopaedics,R0000693,4
5520,Rajesh,Taylor,,4062763712,249 Park Avenue,Durham,TS26 1XX,72313251573,ortho surgery,R0007088,4
5521,Amara,Thomas,,3811778098,236 Church Lane,York,TS5 6XX,76251589733,ortho surgery,R0004443,2
5522,Mohammed,Sharma,,4403803636,243 Station Road,Middlesbrough,TS27 7XX,20476759189,gp,R0003632,4
5523,Aisha,Evans,,1036385984,71 Victoria Road,York,TS1 3XX,(4981) 0557284,paediatrics,R0001051,2
5524,Grace,Taylor,,1741695135,85 Victoria Road,Newcastle,TS28 7XX,56776180449,cardiology,R0000589,2
5525,Aisha,Smith,,9389667213,124 Church Lane,Durham,TS8 5XX,00988356276,pediatrics,R0000519,2
5526,Amara,Roberts, Jr,9235704126,66 high st,Newcastle,TS3 7XX,(4543) 6300220,cardiovascular medicine,R0003381,2
5527,Elena,Ali,,6836339830,295 Church Lane,Newcastle,TS28 4XX,58121583852,gp,R0003676,1
5529,O.,Roberts,,4444911334,136 Victoria Road,York,TS8 3XX,10278692679,orthopedics,R0005180,2
5530,Lucy,Davies, Dr,0403767605,144 Church Lane,York,TS7 6XX,(6400) 3597421,pediatrics,R0001608,3
5531,Grace,Wilson,,7115937900,157 Park Avenue,Newcastle,TS20 8XX,05760193111,orthopaedics,R0003608,2
5533,L.,Ahmed,,8795588910,59 High Street,Durham,TS23 7XX,37716239277,gp,R0007503,3
5534,Lucy,Brown,,5451855844,203 Church Lane,Newcastle,TS8 2XX,17078616401,paediatrics,R0001808,2
5536,Grace,Davies,,6027457076,291 Church Lane,York,TS3 2XX,28121202773,cardiovascular medicine,R0000790,3
5537,Oamr,Williams, MD,4182731015,84 High St,Middlesbrough,TS28 5XX,(0152) 2749638,paediatrics,R0007096,2
5539,Priya,Khan,,1080289131,282 High Street,Newcastle,TS10 5XX,12359264734,family medicine,R0001979,2
5540,Grace,Williams,,6112654612,182 Park Avenue,Newcastle,TS1 3XX,88205623652,gp,R0003232,2
5541,Rajesh,Nguyen,,3314641451,290 Church Lane,Leeds,TS18 1XX,83414305230,orthopaedics,R0003598,2
5544,John,Williams,,4424618675,258 Station Road,Durham,TS27 2XX,39881198334,general practice,R0005573,2
5545,Rajesh,Wilson,,0578445646,171 Park Avenue,Durham,TS19 8XX,79266354030,cardiovascular medicine,R0005505,2
5546,Fatima,Thomas,,8478551514,267 Station Road,Durham,TS18 8XX,68275877589,general practice,R0006973,1
5548,Aisha,Roberts,,8970247781,298 Church Ln,Durham,TS12 3XX,68440209872,ortho surgery,R0004025,4
5552,Mohammed,Brown,,0229426289,267 High Street,York,TS8 7XX,14341126996,cardiology,R0005784,2
5553,Elena,Nguyen,,1743363602,144 Church Lane,Leeds,TS4 2XX,59695017684,gp,R0003453,1
5559,Rajesh,Ali,,6260574292,194 Victoria Road,Middlesbrough,TS14 5XX,(7226) 9670087,cardiovascular medicine,R0005069,1
5560,Mohammed,Khna,,7770832588,225 High St,Newcastle,TS23 8XX,9500 606 1821,paediatrics,R0003199,3
5561,Omar,Patel,,8509888806,150 Victoria Rd,Leeds,TS13 4XX,94414089575,gp,R0006055,1
5562,David,Williams,,9575028577,70 Church Lane,York,TS7 2XX,12694686226,orthopedics,R0001098,1
5564,Omar,Nguyen,,1800388608,263 Station Road,Durham,TS9 5XX,09099163332,cardiovascular medicine,R0002843,2
5567,Aisha,Roberts,,4027787702,82 Station Road,Durham,TS14 2XX,83087993972,paediatrics,R0005817,2
5568,Priya,Sharma,,1913200520,66 Station Road,Leeds,TS13 8XX,3770 545 1419,pediatrics,R0000516,2
5569,Aisha,Smith,,8966970740,52 Station Road,York,TS3 8XX,27279692137,orthopedics,R0006924,2
5570,Mohammed,Nguyen, Jr,7092926686,51 high street,Newcastle,TS12 8XX,09297917797,cardiovascular medicine,R0004834,2
5571,James,Nguyen,,3089940200,212 High Street,York,TS23 5XX,26248182621,family medicine,R0001453,1
5572,Priya,Ahmed,,3661662840,218 Park Avenue,York,TS11 4XX,93685842412,cardiology,R0003552,2
5573,G.,Wilson, MD,7115937900,159 Church Lane,Newcastle,TS10 6XX,(9475) 7425307,ortho surgery,R0003609,1
5574,Elena,Thomas,,4270998894,267 High Street,York,TS13 7XX,88884626507,ortho surgery,R0004665,1
5575,David,Smith,,0626764573,66 Church Lane,Leeds,TS6 1XX,01760779905,ortho surgery,R0002505,2
5576,Wei,Ali,,2746790313,34 Station Road,Newcastle,TS21 1XX,47782892668,cardiology,R0002992,3
5578,Aisha,Davies,,5387045399,182 Station Road,Middlesbrough,TS15 6XX,26700558144,family medicine,R0007111,1
5579,Priya,Evans,,4048999699,102 Park Avenue,York,TS29 4XX,11501254559,cardiology,R0000905,2
5580,Fatima,Smith, Dr,5441577975,39 Church Lane,Leeds,TS18 2XX,(9817) 1704674,ortho surgery,R0000029,2
5581,Priya,Joens,,,111 Church Ln,Newcastle,TS6 4XX,(2543) 7224241,pediatrics,R0006444,1
5582,Elena,Smith,,0751268828,45 Church Lane,Leeds,TS17 1XX,44510395565,cardiology,R0002507,1
5583,Lucy,Evans,,2389847092,41 Victoria Road,Middlesbrough,TS27 5XX,56491620661,paediatrics,R0002428,1
5585,Wei,Roberts,,0441989811,183 Victoria Road,Leeds,TS19 2XX,78193399603,cardiology,R0005346,1
5586,Aisha,Ahmed,,4268300661,196 High Street,Durham,TS12 4XX,27700561164,pediatrics,R0000762,1
5587,James,Patel,,4657825017,297 Victoria Road,York,TS22 8XX,07693684291,paediatrics,R0003747,1
5588,Fatima,Davies,,2514332094,82 Park Avenue,Newcastle,TS2 4XX,36965247563,family medicine,R0004811,1
5589,Amara,Khan,,8463578269,218 Park Avenue,Middlesbrough,TS6 2XX,17955744530,orthopaedics,R0000284,1
5590,Sarah,Taylor,,5496055038,42 Station Road,York,TS7 1XX,37968664048,family medicine,R0000686,1
5591,John,Evans,,0458477480,165 High Street,Durham,TS8 3XX,65939996801,general practice,R0006936,1
5592,Mohammed,Nguyen,,4087389992,241 Church Lane,Middlesbrough,TS20 4XX,8933 053 9845,pediatrics,R0002355,4
5593,Amara,Jones,,1555321011,274 High Street,Leeds,TS16 2XX,56445332665,cardiovascular medicine,R0006036,2
5594,Aisha,Khan,,8739020474,237 Station Road,Middlesbrough,TS10 1XX,57784256761,general practice,R0006452,1
5595,A.,Jones,,,264 high st,Middlesbrough,TS14 5XX,3118 339 1995,general practice,R0000021,1
5596,Wei,Brown,,2119168740,284 church ln,Leeds,TS26 8XX,(2188) 9743089,paediatrics,R0002754,3
5597,Lucy,Patel, Jr,8502671696,95 Park Ave,Middlesbrough,TS19 6XX,1389 175 5584,family medicine,R0000886,2
5598,Priya,Williams,,0307198677,4 Victoria Road,York,TS19 4XX,63196727509,gp,R0000917,1
5599,Grace,Roberts,,1016068175,234 Victoria Road,Leeds,TS7 1XX,7804 779 7999,cardiology,R0001041,2
5600,Wei,Williams,,6907297060,126 Station Road,Durham,TS25 5XX,87151086088,cardiovascular medicine,R0006289,2
5601,Grace,Brown,,9032814899,36 Park Avenue,Middlesbrough,TS3 4XX,45063193249,paediatrics,R0001264,2
5602,Aisha,Sharma,,2488744958,296 Victoria Road,Durham,TS26 6XX,42019842122,gp,R0004579,1
5604,Grace,Davies,,9527406303,258 Park Avenue,Newcastle,TS27 3XX,83094887308,orthopedics,R0006978,1
5605,Lucy,Ali,,4409004016,114 Park Avenue,Leeds,TS24 5XX,27581233875,cardiovascular medicine,R0000277,1
5607,Omar,Jones,,3828665085,243 High Street,Newcastle,TS9 3XX,62036470220,family medicine,R0002083,2
5608,Chen,Williams,,3824235720,63 Park Avenue,York,TS20 4XX,76774356553,cardiology,R0001244,3
5609,Lucy,Ahmed,,7574284034,107 Station Road,Newcastle,TS15 3XX,66499470444,paediatrics,R0002381,2
5610,Mohammed,Evans,,7603338059,265 Victoria Road,Durham,TS29 4XX,65008136559,gp,R0000571,2
5611,Lucy,Williams,,6678808266,9 High Street,Leeds,TS27 2XX,20168528335,general practice,R0001434,2
5612,John,Patel,,8498541964,50 High Street,Newcastle,TS2 6XX,26084491656,orthopaedics,R0003902,1
5614,Wei,Thomas,,6276883903,167 Park Avenue,York,TS7 2XX,78657291539,orthopedics,R0001247,1
5615,O.,Jones,,0846344522,103 Station Road,Durham,TS16 8XX,72112762620,paediatrics,R0005627,2
5616,James,Davies,,9834328048,291 Park Avenue,Durham,TS14 7XX,36002433040,paediatrics,R0004680,2
5617,John,Khan,,0926374404,45 Park Avenue,Durham,TS26 5XX,96712554940,orthopaedics,R0003526,1
5618,Aisha,Evans,,3975895142,96 Park Avenue,Middlesbrough,TS14 4XX,36528416367,family medicine,R0002513,2
5619,James,Thomas,,6900246864,239 High Street,Leeds,TS12 7XX,80936631286,orthopaedics,R0005444,2
5620,Mohammed,Amhed, Dr,9677747353,285 Church Ln,Durham,TS20 6XX,0777 504 6555,gp,R0001007,1
5621,Aisha,Brown,,7963980250,193 Station Road,Durham,TS13 6XX,41923834457,orthopedics,R0007319,2
5622,Rajesh,Roberts,,8289535840,273 High Street,Durham,TS19 2XX,63420959134,general practice,R0004543,1
5623,Rajesh,Sharam,,2707199085,180 High St,Leeds,TS18 2XX,(5341) 1998597,orthopaedics,R0005648,3
5624,John,Khan,,4417252402,54 High Street,Durham,TS18 2XX,03405424994,paediatrics,R0006504,1
5627,Grace,Ahmed,,6148035457,78 Park Avenue,Newcastle,TS19 3XX,60855003048,family medicine,R0005922,2
5628,Chen,Sharma,,3182830454,10 Victoria Road,York,TS23 3XX,14547900250,orthopedics,R0001689,2
5629,Amara,Williams,,0096802314,242 Victoria Road,Durham,TS8 7XX,24787324834,family medicine,R0006481,2
5630,Sarha,Ahmed,,9818952342,19 park ave,Durham,TS5 1XX,1325 433 7032,cardiology,R0005344,2
5632,Mohammed,Roberts,,8735280757,61 Church Lane,Middlesbrough,TS22 6XX,43342220921,orthopedics,R0000294,1
5633,Wei,Roberts, Jr,3954145920,271 station rd,Leeds,TS28 2XX,91840678165,cardiology,R0001548,2
5634,Fatima,Taylor,,2296110270,40 Station Road,Middlesbrough,TS19 7XX,59673860082,family medicine,R0002011,2
5635,Grace,Wilson,,9552872770,287 High Street,York,TS19 6XX,38421874201,cardiology,R0000588,1
5637,Sarah,Williams,,3953837639,97 Park Avenue,Newcastle,TS1 3XX,36811636050,ortho surgery,R0002403,1
5638,Sarah,Khan,,7895116897,42 Victoria Road,York,TS6 4XX,06330947564,paediatrics,R0002127,3
5639,John,Sharma,,8694560671,283 Victoria Road,York,TS13 2XX,81952672801,cardiovascular medicine,R0003997,2
5642,Wei,Evans,,7751211744,25 High Street,Durham,TS25 1XX,91978150410,cardiovascular medicine,R0003508,1
5643,Sarah,Patel,,1395134580,296 High Street,Durham,TS4 6XX,33171051126,gp,R0002719,1
5644,David,Ahmed, Dr,4143534947,78 church ln,Durham,TS22 5XX,27039934321,ortho surgery,R0004522,4
5645,Fatima,Sharma,,2370942295,201 Church Lane,York,TS13 2XX,11067463782,family medicine,R0005149,2
5646,Mohammed,Sharma,,3718180920,100 Victoria Road,Middlesbrough,TS18 6XX,38805618659,cardiovascular medicine,R0006835,4
5647,James,Khan,,5812016011,134 Victoria Road,Newcastle,TS24 2XX,88665362568,cardiovascular medicine,R0006843,1
5648,Grace,Evans,,2895350500,119 Church Lane,York,TS29 5XX,98394512525,cardiology,R0000555,2
5649,Priya,Smith,,7053931199,234 High Street,Leeds,TS1 7XX,87532754379,orthopedics,R0004480,4
5650,Omar,Smith,,1761021288,92 Station Road,Leeds,TS24 4XX,27488795501,cardiology,R0002469,1
5651,Grace,Ahmed,,6066561471,78 High Street,Durham,TS16 2XX,38338243428,cardiology,R0003737,2
5652,Priya,Davies,,5812481919,64 Park Avenue,Middlesbrough,TS29 1XX,37332154855,pediatrics,R0004286,1
5653,Wei,Nguyen,,7529968781,186 High Street,Leeds,TS6 6XX,86477060807,pediatrics,R0006408,2
5655,John,Williams, Jr,1119686529,19 Victoria Rd,York,TS4 7XX,3278 606 9626,cardiology,R0001717,2
5656,Chen,Taylor,,0376033038,195 High Street,York,TS20 6XX,35768219745,cardiovascular medicine,R0002604,2
5658,Fatima,Nguyen,,5951590308,181 Church Lane,Durham,TS29 7XX,49499276715,pediatrics,R0001703,2
5659,Aisha,Thomas,,4653957411,186 Victoria Road,York,TS15 1XX,72532180038,ortho surgery,R0002136,3
5660,Jmaes,Williams,,6308071725,177 Park Avenue,Middlesbrough,TS2 8XX,2456 841 9932,pediatrics,R0007051,4
5661,S.,Jones, Dr,7567229163,229 High St,Newcastle,TS25 2XX,77592083194,gp,R0002384,2
5662,Aisha,Ahmed,,5280128825,30 Church Lane,York,TS1 4XX,40632782905,paediatrics,R0004310,2
5663,James,Jones,,0989185269,124 Church Lane,Middlesbrough,TS25 2XX,16778813737,pediatrics,R0001285,1
5664,Priya,Thomas,,1789600741,257 Station Road,Durham,TS3 7XX,76514158893,cardiovascular medicine,R0006393,1
5665,Chen,Ali,,6306442043,178 Church Lane,Middlesbrough,TS23 5XX,50431999310,cardiovascular medicine,R0006706,1
5666,David,Rboerts, MD,3625019754,250 Church Lane,Durham,TS10 3XX,75448508202,paediatrics,R0003931,2
